,Human_Path_Length,Shortest_Path_Length,Ratio
38696,6,4,1.5
38697,5,4,1.25
38698,8,4,2.0
38699,13,4,3.25
38700,3,3,1.0
38701,6,3,2.0
38702,17,2,8.5
38703,5,3,1.6666666666666667
38704,5,3,1.6666666666666667
38705,5,4,1.25
38706,7,2,3.5
38707,2,2,1.0
38708,4,3,1.3333333333333333
38709,3,3,1.0
38710,12,3,4.0
38711,3,3,1.0
38712,20,3,6.666666666666667
38713,9,3,3.0
38714,11,3,3.6666666666666665
38715,3,2,1.5
38716,3,3,1.0
38717,2,2,1.0
38718,4,4,1.0
38719,5,3,1.6666666666666667
38720,2,2,1.0
38721,14,3,4.666666666666667
38722,5,3,1.6666666666666667
38723,7,3,2.3333333333333335
38724,5,3,1.6666666666666667
38725,7,3,2.3333333333333335
38726,6,4,1.5
38727,4,4,1.0
38728,9,3,3.0
38729,7,4,1.75
38730,5,3,1.6666666666666667
38731,5,3,1.6666666666666667
38732,5,3,1.6666666666666667
38733,3,3,1.0
38734,14,3,4.666666666666667
38735,5,3,1.6666666666666667
38736,5,3,1.6666666666666667
38737,4,3,1.3333333333333333
38738,2,2,1.0
38739,5,3,1.6666666666666667
38740,4,3,1.3333333333333333
38741,6,3,2.0
38742,5,3,1.6666666666666667
38743,5,3,1.6666666666666667
38744,4,3,1.3333333333333333
38745,4,3,1.3333333333333333
38746,5,2,2.5
38747,10,3,3.3333333333333335
38748,1,1,1.0
38749,5,3,1.6666666666666667
38750,2,2,1.0
38751,7,3,2.3333333333333335
38752,11,3,3.6666666666666665
38753,4,4,1.0
38754,6,3,2.0
38755,6,3,2.0
38756,3,3,1.0
38757,3,3,1.0
38758,3,2,1.5
38759,11,3,3.6666666666666665
38760,5,3,1.6666666666666667
38761,13,3,4.333333333333333
38762,4,3,1.3333333333333333
38763,5,4,1.25
38764,4,3,1.3333333333333333
38765,11,4,2.75
38766,11,3,3.6666666666666665
38767,5,3,1.6666666666666667
38768,3,2,1.5
38769,3,3,1.0
38770,3,3,1.0
38771,5,3,1.6666666666666667
38772,7,2,3.5
38773,4,3,1.3333333333333333
38774,3,3,1.0
38775,11,3,3.6666666666666665
38776,5,2,2.5
38777,4,4,1.0
38778,6,4,1.5
38779,11,4,2.75
38780,8,4,2.0
38781,10,4,2.5
38782,5,3,1.6666666666666667
38783,5,3,1.6666666666666667
38784,3,3,1.0
38785,4,3,1.3333333333333333
38786,4,3,1.3333333333333333
38787,6,3,2.0
38788,4,3,1.3333333333333333
38789,6,4,1.5
38790,4,3,1.3333333333333333
38791,7,4,1.75
38792,6,2,3.0
38793,1,1,1.0
38794,4,3,1.3333333333333333
38795,3,3,1.0
38796,3,2,1.5
38797,7,4,1.75
38798,6,2,3.0
38799,2,1,2.0
38800,3,2,1.5
38801,6,3,2.0
38802,4,3,1.3333333333333333
38803,9,3,3.0
38804,6,3,2.0
38805,2,2,1.0
38806,4,2,2.0
38807,4,3,1.3333333333333333
38808,6,3,2.0
38809,3,3,1.0
38810,16,4,4.0
38811,19,4,4.75
38812,4,3,1.3333333333333333
38813,3,3,1.0
38814,7,2,3.5
38815,5,2,2.5
38816,7,3,2.3333333333333335
38817,5,3,1.6666666666666667
38818,9,4,2.25
38819,4,4,1.0
38820,5,2,2.5
38821,3,3,1.0
38822,4,3,1.3333333333333333
38823,7,2,3.5
38824,7,4,1.75
38825,5,3,1.6666666666666667
38826,6,3,2.0
38827,5,3,1.6666666666666667
38828,3,3,1.0
38829,5,4,1.25
38830,3,3,1.0
38831,2,2,1.0
38832,4,3,1.3333333333333333
38833,4,3,1.3333333333333333
38834,4,3,1.3333333333333333
38835,3,3,1.0
38836,4,3,1.3333333333333333
38837,4,2,2.0
38838,3,3,1.0
38839,5,3,1.6666666666666667
38840,3,3,1.0
38841,3,3,1.0
38842,10,4,2.5
38843,4,4,1.0
38844,3,2,1.5
38845,6,3,2.0
38846,2,2,1.0
38847,4,2,2.0
38848,3,2,1.5
38849,6,4,1.5
38850,12,4,3.0
38851,5,2,2.5
38852,5,2,2.5
38853,3,2,1.5
38854,3,3,1.0
38855,2,2,1.0
38856,6,3,2.0
38857,5,3,1.6666666666666667
38858,3,3,1.0
38859,3,3,1.0
38860,2,2,1.0
38861,4,3,1.3333333333333333
38862,4,3,1.3333333333333333
38863,3,2,1.5
38864,6,3,2.0
38865,48,3,16.0
38866,4,2,2.0
38867,3,2,1.5
38868,3,2,1.5
38869,2,2,1.0
38870,7,3,2.3333333333333335
38871,4,3,1.3333333333333333
38872,4,3,1.3333333333333333
38873,5,3,1.6666666666666667
38874,4,3,1.3333333333333333
38875,2,2,1.0
38876,12,3,4.0
38877,3,2,1.5
38878,4,3,1.3333333333333333
38879,22,3,7.333333333333333
38880,5,3,1.6666666666666667
38881,6,3,2.0
38882,4,3,1.3333333333333333
38883,3,3,1.0
38884,7,3,2.3333333333333335
38885,4,4,1.0
38886,4,3,1.3333333333333333
38887,4,2,2.0
38888,5,2,2.5
38889,5,2,2.5
38890,3,2,1.5
38891,8,4,2.0
38892,9,3,3.0
38893,5,3,1.6666666666666667
38894,8,3,2.6666666666666665
38895,10,3,3.3333333333333335
38896,8,3,2.6666666666666665
38897,6,3,2.0
38898,3,2,1.5
38899,4,3,1.3333333333333333
38900,4,3,1.3333333333333333
38901,3,3,1.0
38902,3,3,1.0
38903,6,3,2.0
38904,6,3,2.0
38905,7,3,2.3333333333333335
38906,3,2,1.5
38907,4,3,1.3333333333333333
38908,15,3,5.0
38909,5,3,1.6666666666666667
38910,6,3,2.0
38911,7,3,2.3333333333333335
38912,4,3,1.3333333333333333
38913,8,3,2.6666666666666665
38914,5,3,1.6666666666666667
38915,5,3,1.6666666666666667
38916,4,3,1.3333333333333333
38917,3,3,1.0
38918,2,2,1.0
38919,4,3,1.3333333333333333
38920,5,3,1.6666666666666667
38921,5,2,2.5
38922,3,2,1.5
38923,6,2,3.0
38924,7,2,3.5
38925,4,2,2.0
38926,7,3,2.3333333333333335
38927,0,0,0.0
38928,4,3,1.3333333333333333
38929,7,3,2.3333333333333335
38930,20,3,6.666666666666667
38931,6,4,1.5
38932,8,4,2.0
38933,11,4,2.75
38934,7,4,1.75
38935,4,1,4.0
38936,1,1,1.0
38937,3,1,3.0
38938,8,2,4.0
38939,1,1,1.0
38940,1,1,1.0
38941,1,1,1.0
38942,3,2,1.5
38943,3,2,1.5
38944,2,2,1.0
38945,4,2,2.0
38946,2,2,1.0
38947,9,3,3.0
38948,10,3,3.3333333333333335
38949,14,3,4.666666666666667
38950,7,3,2.3333333333333335
38951,4,3,1.3333333333333333
38952,2,2,1.0
38953,2,2,1.0
38954,13,4,3.25
38955,6,2,3.0
38956,3,3,1.0
38957,4,3,1.3333333333333333
38958,6,3,2.0
38959,4,3,1.3333333333333333
38960,5,3,1.6666666666666667
38961,6,3,2.0
38962,6,3,2.0
38963,3,2,1.5
38964,5,3,1.6666666666666667
38965,6,3,2.0
38966,4,3,1.3333333333333333
38967,4,3,1.3333333333333333
38968,4,3,1.3333333333333333
38969,6,3,2.0
38970,5,2,2.5
38971,4,3,1.3333333333333333
38972,4,3,1.3333333333333333
38973,4,3,1.3333333333333333
38974,4,3,1.3333333333333333
38975,6,3,2.0
38976,3,3,1.0
38977,8,4,2.0
38978,2,2,1.0
38979,2,2,1.0
38980,4,2,2.0
38981,3,2,1.5
38982,11,4,2.75
38983,13,4,3.25
38984,7,3,2.3333333333333335
38985,3,3,1.0
38986,7,3,2.3333333333333335
38987,11,3,3.6666666666666665
38988,2,2,1.0
38989,5,2,2.5
38990,3,2,1.5
38991,3,3,1.0
38992,3,2,1.5
38993,4,3,1.3333333333333333
38994,3,3,1.0
38995,4,3,1.3333333333333333
38996,4,3,1.3333333333333333
38997,5,4,1.25
38998,4,4,1.0
38999,11,4,2.75
39000,4,2,2.0
39001,5,2,2.5
39002,8,3,2.6666666666666665
39003,4,2,2.0
39004,7,2,3.5
39005,6,4,1.5
39006,7,3,2.3333333333333335
39007,5,3,1.6666666666666667
39008,9,4,2.25
39009,8,4,2.0
39010,3,3,1.0
39011,7,4,1.75
39012,6,4,1.5
39013,5,3,1.6666666666666667
39014,4,3,1.3333333333333333
39015,6,4,1.5
39016,5,2,2.5
39017,4,3,1.3333333333333333
39018,3,3,1.0
39019,3,3,1.0
39020,4,2,2.0
39021,3,3,1.0
39022,3,3,1.0
39023,18,3,6.0
39024,7,3,2.3333333333333335
39025,4,3,1.3333333333333333
39026,2,2,1.0
39027,5,2,2.5
39028,2,2,1.0
39029,5,3,1.6666666666666667
39030,9,3,3.0
39031,7,3,2.3333333333333335
39032,4,2,2.0
39033,6,2,3.0
39034,4,2,2.0
39035,10,2,5.0
39036,4,3,1.3333333333333333
39037,4,3,1.3333333333333333
39038,2,2,1.0
39039,3,2,1.5
39040,5,3,1.6666666666666667
39041,7,2,3.5
39042,3,2,1.5
39043,13,3,4.333333333333333
39044,3,2,1.5
39045,3,3,1.0
39046,4,3,1.3333333333333333
39047,4,3,1.3333333333333333
39048,3,2,1.5
39049,4,3,1.3333333333333333
39050,9,3,3.0
39051,1,1,1.0
39052,2,2,1.0
39053,9,3,3.0
39054,8,3,2.6666666666666665
39055,5,2,2.5
39056,13,3,4.333333333333333
39057,5,3,1.6666666666666667
39058,6,3,2.0
39059,6,3,2.0
39060,3,3,1.0
39061,19,4,4.75
39062,7,4,1.75
39063,6,4,1.5
39064,4,3,1.3333333333333333
39065,3,2,1.5
39066,5,3,1.6666666666666667
39067,10,4,2.5
39068,9,4,2.25
39069,5,4,1.25
39070,9,4,2.25
39071,4,3,1.3333333333333333
39072,5,3,1.6666666666666667
39073,8,3,2.6666666666666665
39074,6,3,2.0
39075,9,3,3.0
39076,6,3,2.0
39077,3,2,1.5
39078,8,4,2.0
39079,5,4,1.25
39080,6,3,2.0
39081,2,2,1.0
39082,5,3,1.6666666666666667
39083,5,3,1.6666666666666667
39084,4,3,1.3333333333333333
39085,3,3,1.0
39086,6,3,2.0
39087,3,2,1.5
39088,4,2,2.0
39089,3,2,1.5
39090,8,4,2.0
39091,15,3,5.0
39092,8,3,2.6666666666666665
39093,4,3,1.3333333333333333
39094,12,4,3.0
39095,20,4,5.0
39096,7,3,2.3333333333333335
39097,4,3,1.3333333333333333
39098,7,4,1.75
39099,4,4,1.0
39100,4,4,1.0
39101,4,4,1.0
39102,8,6,1.3333333333333333
39103,4,3,1.3333333333333333
39104,5,4,1.25
39105,5,4,1.25
39106,11,3,3.6666666666666665
39107,3,2,1.5
39108,3,3,1.0
39109,5,3,1.6666666666666667
39110,5,3,1.6666666666666667
39111,4,3,1.3333333333333333
39112,6,3,2.0
39113,3,3,1.0
39114,3,3,1.0
39115,6,3,2.0
39116,5,3,1.6666666666666667
39117,6,4,1.5
39118,5,3,1.6666666666666667
39119,3,3,1.0
39120,7,3,2.3333333333333335
39121,3,3,1.0
39122,10,3,3.3333333333333335
39123,3,2,1.5
39124,3,3,1.0
39125,6,3,2.0
39126,5,4,1.25
39127,6,4,1.5
39128,4,3,1.3333333333333333
39129,5,3,1.6666666666666667
39130,5,3,1.6666666666666667
39131,5,3,1.6666666666666667
39132,3,3,1.0
39133,4,3,1.3333333333333333
39134,4,2,2.0
39135,3,2,1.5
39136,4,3,1.3333333333333333
39137,5,3,1.6666666666666667
39138,9,3,3.0
39139,2,2,1.0
39140,3,3,1.0
39141,4,3,1.3333333333333333
39142,3,3,1.0
39143,14,3,4.666666666666667
39144,3,3,1.0
39145,4,3,1.3333333333333333
39146,8,3,2.6666666666666665
39147,5,3,1.6666666666666667
39148,10,3,3.3333333333333335
39149,4,3,1.3333333333333333
39150,10,3,3.3333333333333335
39151,7,4,1.75
39152,4,3,1.3333333333333333
39153,3,3,1.0
39154,3,3,1.0
39155,5,3,1.6666666666666667
39156,4,3,1.3333333333333333
39157,4,3,1.3333333333333333
39158,3,3,1.0
39159,5,2,2.5
39160,3,2,1.5
39161,7,3,2.3333333333333335
39162,4,3,1.3333333333333333
39163,7,3,2.3333333333333335
39164,5,4,1.25
39165,14,4,3.5
39166,10,3,3.3333333333333335
39167,7,4,1.75
39168,4,4,1.0
39169,5,4,1.25
39170,13,4,3.25
39171,23,4,5.75
39172,3,3,1.0
39173,8,4,2.0
39174,7,4,1.75
39175,6,4,1.5
39176,3,2,1.5
39177,11,4,2.75
39178,11,4,2.75
39179,7,4,1.75
39180,11,4,2.75
39181,5,3,1.6666666666666667
39182,6,3,2.0
39183,3,3,1.0
39184,6,3,2.0
39185,6,4,1.5
39186,7,3,2.3333333333333335
39187,5,3,1.6666666666666667
39188,3,2,1.5
39189,3,2,1.5
39190,5,3,1.6666666666666667
39191,4,3,1.3333333333333333
39192,2,2,1.0
39193,6,3,2.0
39194,5,5,1.0
39195,5,4,1.25
39196,2,2,1.0
39197,5,2,2.5
39198,11,3,3.6666666666666665
39199,6,3,2.0
39200,3,3,1.0
39201,6,3,2.0
39202,6,2,3.0
39203,6,4,1.5
39204,9,4,2.25
39205,4,4,1.0
39206,7,4,1.75
39207,8,4,2.0
39208,7,4,1.75
39209,3,3,1.0
39210,4,3,1.3333333333333333
39211,2,2,1.0
39212,7,4,1.75
39213,14,3,4.666666666666667
39214,4,3,1.3333333333333333
39215,5,3,1.6666666666666667
39216,2,2,1.0
39217,3,3,1.0
39218,7,2,3.5
39219,5,2,2.5
39220,5,2,2.5
39221,8,2,4.0
39222,5,2,2.5
39223,5,3,1.6666666666666667
39224,4,3,1.3333333333333333
39225,3,3,1.0
39226,4,3,1.3333333333333333
39227,5,2,2.5
39228,8,3,2.6666666666666665
39229,4,3,1.3333333333333333
39230,3,3,1.0
39231,2,2,1.0
39232,2,2,1.0
39233,6,3,2.0
39234,3,3,1.0
39235,5,2,2.5
39236,2,2,1.0
39237,8,3,2.6666666666666665
39238,6,3,2.0
39239,5,3,1.6666666666666667
39240,3,3,1.0
39241,6,3,2.0
39242,2,2,1.0
39243,7,3,2.3333333333333335
39244,6,3,2.0
39245,6,3,2.0
39246,4,3,1.3333333333333333
39247,3,3,1.0
39248,5,3,1.6666666666666667
39249,6,3,2.0
39250,3,3,1.0
39251,5,2,2.5
39252,6,3,2.0
39253,18,3,6.0
39254,3,3,1.0
39255,6,3,2.0
39256,3,3,1.0
39257,4,4,1.0
39258,5,3,1.6666666666666667
39259,6,3,2.0
39260,3,2,1.5
39261,5,3,1.6666666666666667
39262,4,3,1.3333333333333333
39263,4,3,1.3333333333333333
39264,2,2,1.0
39265,3,3,1.0
39266,5,3,1.6666666666666667
39267,4,3,1.3333333333333333
39268,3,2,1.5
39269,3,2,1.5
39270,5,3,1.6666666666666667
39271,7,3,2.3333333333333335
39272,5,3,1.6666666666666667
39273,3,2,1.5
39274,4,3,1.3333333333333333
39275,3,2,1.5
39276,2,2,1.0
39277,10,3,3.3333333333333335
39278,2,2,1.0
39279,3,3,1.0
39280,8,2,4.0
39281,5,2,2.5
39282,7,4,1.75
39283,5,4,1.25
39284,4,3,1.3333333333333333
39285,6,4,1.5
39286,6,4,1.5
39287,5,3,1.6666666666666667
39288,8,3,2.6666666666666665
39289,3,2,1.5
39290,3,3,1.0
39291,6,2,3.0
39292,4,2,2.0
39293,5,3,1.6666666666666667
39294,6,3,2.0
39295,7,3,2.3333333333333335
39296,10,3,3.3333333333333335
39297,13,3,4.333333333333333
39298,3,3,1.0
39299,3,3,1.0
39300,2,2,1.0
39301,5,2,2.5
39302,3,2,1.5
39303,6,2,3.0
39304,4,2,2.0
39305,6,2,3.0
39306,3,2,1.5
39307,6,3,2.0
39308,4,3,1.3333333333333333
39309,9,3,3.0
39310,7,2,3.5
39311,6,2,3.0
39312,7,2,3.5
39313,8,3,2.6666666666666665
39314,5,3,1.6666666666666667
39315,3,3,1.0
39316,14,2,7.0
39317,4,3,1.3333333333333333
39318,6,3,2.0
39319,8,2,4.0
39320,7,4,1.75
39321,3,3,1.0
39322,7,3,2.3333333333333335
39323,4,3,1.3333333333333333
39324,5,4,1.25
39325,10,3,3.3333333333333335
39326,22,3,7.333333333333333
39327,4,2,2.0
39328,2,2,1.0
39329,6,2,3.0
39330,12,3,4.0
39331,4,2,2.0
39332,2,2,1.0
39333,6,3,2.0
39334,10,3,3.3333333333333335
39335,9,3,3.0
39336,4,3,1.3333333333333333
39337,5,3,1.6666666666666667
39338,3,3,1.0
39339,3,3,1.0
39340,5,3,1.6666666666666667
39341,6,3,2.0
39342,7,4,1.75
39343,4,3,1.3333333333333333
39344,5,3,1.6666666666666667
39345,9,3,3.0
39346,8,3,2.6666666666666665
39347,5,4,1.25
39348,6,2,3.0
39349,4,2,2.0
39350,2,2,1.0
39351,3,2,1.5
39352,3,3,1.0
39353,4,2,2.0
39354,7,3,2.3333333333333335
39355,11,3,3.6666666666666665
39356,7,3,2.3333333333333335
39357,4,2,2.0
39358,3,2,1.5
39359,7,3,2.3333333333333335
39360,2,2,1.0
39361,3,3,1.0
39362,4,3,1.3333333333333333
39363,3,3,1.0
39364,2,2,1.0
39365,3,3,1.0
39366,4,3,1.3333333333333333
39367,11,4,2.75
39368,5,4,1.25
39369,5,3,1.6666666666666667
39370,3,2,1.5
39371,6,3,2.0
39372,14,3,4.666666666666667
39373,6,3,2.0
39374,4,3,1.3333333333333333
39375,4,3,1.3333333333333333
39376,4,3,1.3333333333333333
39377,8,3,2.6666666666666665
39378,5,2,2.5
39379,3,2,1.5
39380,5,2,2.5
39381,1,1,1.0
39382,5,4,1.25
39383,5,4,1.25
39384,6,4,1.5
39385,3,2,1.5
39386,4,3,1.3333333333333333
39387,2,2,1.0
39388,3,3,1.0
39389,2,2,1.0
39390,4,2,2.0
39391,5,2,2.5
39392,11,4,2.75
39393,4,3,1.3333333333333333
39394,4,3,1.3333333333333333
39395,11,3,3.6666666666666665
39396,10,3,3.3333333333333335
39397,5,3,1.6666666666666667
39398,2,2,1.0
39399,2,2,1.0
39400,8,2,4.0
39401,6,2,3.0
39402,4,2,2.0
39403,11,2,5.5
39404,3,2,1.5
39405,5,2,2.5
39406,3,3,1.0
39407,2,2,1.0
39408,4,3,1.3333333333333333
39409,3,3,1.0
39410,6,3,2.0
39411,5,3,1.6666666666666667
39412,6,3,2.0
39413,8,4,2.0
39414,7,3,2.3333333333333335
39415,2,2,1.0
39416,3,2,1.5
39417,2,2,1.0
39418,6,2,3.0
39419,3,2,1.5
39420,3,2,1.5
39421,5,3,1.6666666666666667
39422,3,3,1.0
39423,3,3,1.0
39424,4,3,1.3333333333333333
39425,4,3,1.3333333333333333
39426,4,3,1.3333333333333333
39427,4,3,1.3333333333333333
39428,2,2,1.0
39429,1,1,1.0
39430,9,4,2.25
39431,2,2,1.0
39432,10,3,3.3333333333333335
39433,3,2,1.5
39434,5,3,1.6666666666666667
39435,7,3,2.3333333333333335
39436,4,3,1.3333333333333333
39437,6,3,2.0
39438,3,3,1.0
39439,4,3,1.3333333333333333
39440,5,4,1.25
39441,7,4,1.75
39442,7,4,1.75
39443,4,3,1.3333333333333333
39444,11,4,2.75
39445,18,4,4.5
39446,7,4,1.75
39447,7,4,1.75
39448,2,2,1.0
39449,5,2,2.5
39450,5,3,1.6666666666666667
39451,5,2,2.5
39452,3,2,1.5
39453,3,2,1.5
39454,6,3,2.0
39455,6,3,2.0
39456,7,3,2.3333333333333335
39457,4,3,1.3333333333333333
39458,8,3,2.6666666666666665
39459,5,3,1.6666666666666667
39460,7,3,2.3333333333333335
39461,3,3,1.0
39462,5,3,1.6666666666666667
39463,14,3,4.666666666666667
39464,7,3,2.3333333333333335
39465,5,3,1.6666666666666667
39466,4,3,1.3333333333333333
39467,6,3,2.0
39468,5,2,2.5
39469,5,2,2.5
39470,6,3,2.0
39471,6,2,3.0
39472,3,3,1.0
39473,2,2,1.0
39474,4,2,2.0
39475,3,3,1.0
39476,2,2,1.0
39477,5,3,1.6666666666666667
39478,9,4,2.25
39479,4,4,1.0
39480,2,2,1.0
39481,2,2,1.0
39482,7,3,2.3333333333333335
39483,2,2,1.0
39484,6,3,2.0
39485,9,4,2.25
39486,3,1,3.0
39487,4,2,2.0
39488,8,2,4.0
39489,6,3,2.0
39490,6,3,2.0
39491,6,3,2.0
39492,3,3,1.0
39493,4,2,2.0
39494,4,4,1.0
39495,5,4,1.25
39496,3,3,1.0
39497,4,3,1.3333333333333333
39498,5,3,1.6666666666666667
39499,5,3,1.6666666666666667
39500,4,3,1.3333333333333333
39501,4,3,1.3333333333333333
39502,2,2,1.0
39503,3,3,1.0
39504,7,3,2.3333333333333335
39505,2,2,1.0
39506,5,3,1.6666666666666667
39507,7,3,2.3333333333333335
39508,3,3,1.0
39509,3,3,1.0
39510,4,4,1.0
39511,8,3,2.6666666666666665
39512,3,3,1.0
39513,8,4,2.0
39514,3,3,1.0
39515,3,2,1.5
39516,6,4,1.5
39517,4,3,1.3333333333333333
39518,8,4,2.0
39519,2,2,1.0
39520,6,2,3.0
39521,2,2,1.0
39522,6,3,2.0
39523,10,3,3.3333333333333335
39524,8,3,2.6666666666666665
39525,4,3,1.3333333333333333
39526,5,3,1.6666666666666667
39527,4,3,1.3333333333333333
39528,8,4,2.0
39529,14,4,3.5
39530,4,4,1.0
39531,8,3,2.6666666666666665
39532,3,3,1.0
39533,4,2,2.0
39534,5,3,1.6666666666666667
39535,4,3,1.3333333333333333
39536,3,3,1.0
39537,4,3,1.3333333333333333
39538,8,4,2.0
39539,12,4,3.0
39540,8,5,1.6
39541,4,2,2.0
39542,12,3,4.0
39543,6,3,2.0
39544,2,2,1.0
39545,9,3,3.0
39546,4,3,1.3333333333333333
39547,4,3,1.3333333333333333
39548,4,3,1.3333333333333333
39549,5,3,1.6666666666666667
39550,13,4,3.25
39551,5,4,1.25
39552,14,3,4.666666666666667
39553,6,3,2.0
39554,3,3,1.0
39555,5,3,1.6666666666666667
39556,4,3,1.3333333333333333
39557,7,3,2.3333333333333335
39558,5,2,2.5
39559,5,3,1.6666666666666667
39560,5,4,1.25
39561,9,3,3.0
39562,10,2,5.0
39563,2,2,1.0
39564,5,3,1.6666666666666667
39565,3,2,1.5
39566,3,2,1.5
39567,5,4,1.25
39568,5,4,1.25
39569,4,4,1.0
39570,4,2,2.0
39571,2,2,1.0
39572,7,3,2.3333333333333335
39573,5,3,1.6666666666666667
39574,11,3,3.6666666666666665
39575,4,3,1.3333333333333333
39576,2,2,1.0
39577,6,4,1.5
39578,5,4,1.25
39579,2,2,1.0
39580,2,2,1.0
39581,3,2,1.5
39582,11,4,2.75
39583,5,4,1.25
39584,5,3,1.6666666666666667
39585,4,3,1.3333333333333333
39586,4,3,1.3333333333333333
39587,3,2,1.5
39588,4,3,1.3333333333333333
39589,7,3,2.3333333333333335
39590,4,3,1.3333333333333333
39591,10,4,2.5
39592,4,3,1.3333333333333333
39593,3,2,1.5
39594,5,3,1.6666666666666667
39595,18,4,4.5
39596,16,4,4.0
39597,7,4,1.75
39598,9,4,2.25
39599,3,3,1.0
39600,5,2,2.5
39601,5,2,2.5
39602,5,2,2.5
39603,2,2,1.0
39604,3,3,1.0
39605,7,2,3.5
39606,6,2,3.0
39607,10,2,5.0
39608,5,2,2.5
39609,3,2,1.5
39610,5,2,2.5
39611,3,2,1.5
39612,5,3,1.6666666666666667
39613,4,3,1.3333333333333333
39614,5,3,1.6666666666666667
39615,5,3,1.6666666666666667
39616,6,3,2.0
39617,3,3,1.0
39618,4,3,1.3333333333333333
39619,3,3,1.0
39620,4,3,1.3333333333333333
39621,7,3,2.3333333333333335
39622,4,3,1.3333333333333333
39623,5,3,1.6666666666666667
39624,3,3,1.0
39625,5,2,2.5
39626,5,3,1.6666666666666667
39627,4,3,1.3333333333333333
39628,5,3,1.6666666666666667
39629,5,2,2.5
39630,6,3,2.0
39631,4,3,1.3333333333333333
39632,9,4,2.25
39633,5,3,1.6666666666666667
39634,4,3,1.3333333333333333
39635,8,3,2.6666666666666665
39636,3,3,1.0
39637,4,3,1.3333333333333333
39638,5,3,1.6666666666666667
39639,5,4,1.25
39640,10,3,3.3333333333333335
39641,6,4,1.5
39642,4,2,2.0
39643,2,2,1.0
39644,4,3,1.3333333333333333
39645,4,3,1.3333333333333333
39646,2,2,1.0
39647,4,3,1.3333333333333333
39648,9,3,3.0
39649,5,4,1.25
39650,4,2,2.0
39651,9,3,3.0
39652,7,3,2.3333333333333335
39653,4,3,1.3333333333333333
39654,6,3,2.0
39655,7,3,2.3333333333333335
39656,11,3,3.6666666666666665
39657,3,3,1.0
39658,4,3,1.3333333333333333
39659,6,3,2.0
39660,5,3,1.6666666666666667
39661,1,1,1.0
39662,2,2,1.0
39663,5,3,1.6666666666666667
39664,13,3,4.333333333333333
39665,12,3,4.0
39666,5,3,1.6666666666666667
39667,4,3,1.3333333333333333
39668,5,3,1.6666666666666667
39669,6,3,2.0
39670,7,3,2.3333333333333335
39671,3,2,1.5
39672,3,3,1.0
39673,3,2,1.5
39674,4,2,2.0
39675,3,2,1.5
39676,4,3,1.3333333333333333
39677,6,3,2.0
39678,3,3,1.0
39679,7,3,2.3333333333333335
39680,3,2,1.5
39681,6,2,3.0
39682,3,2,1.5
39683,4,3,1.3333333333333333
39684,4,3,1.3333333333333333
39685,6,3,2.0
39686,4,3,1.3333333333333333
39687,6,3,2.0
39688,10,3,3.3333333333333335
39689,4,3,1.3333333333333333
39690,4,3,1.3333333333333333
39691,6,3,2.0
39692,5,3,1.6666666666666667
39693,7,4,1.75
39694,4,3,1.3333333333333333
39695,3,1,3.0
39696,3,3,1.0
39697,3,3,1.0
39698,6,4,1.5
39699,3,3,1.0
39700,8,3,2.6666666666666665
39701,4,2,2.0
39702,6,3,2.0
39703,4,3,1.3333333333333333
39704,4,3,1.3333333333333333
39705,5,2,2.5
39706,5,2,2.5
39707,4,2,2.0
39708,2,2,1.0
39709,7,3,2.3333333333333335
39710,16,3,5.333333333333333
39711,8,3,2.6666666666666665
39712,5,3,1.6666666666666667
39713,13,2,6.5
39714,17,2,8.5
39715,4,2,2.0
39716,5,3,1.6666666666666667
39717,4,2,2.0
39718,2,2,1.0
39719,21,3,7.0
39720,13,3,4.333333333333333
39721,4,3,1.3333333333333333
39722,7,2,3.5
39723,4,2,2.0
39724,5,3,1.6666666666666667
39725,4,3,1.3333333333333333
39726,4,2,2.0
39727,6,2,3.0
39728,3,2,1.5
39729,4,2,2.0
39730,5,2,2.5
39731,14,3,4.666666666666667
39732,4,2,2.0
39733,5,3,1.6666666666666667
39734,3,3,1.0
39735,4,3,1.3333333333333333
39736,3,2,1.5
39737,7,3,2.3333333333333335
39738,6,3,2.0
39739,7,3,2.3333333333333335
39740,8,4,2.0
39741,28,3,9.333333333333334
39742,17,3,5.666666666666667
39743,14,3,4.666666666666667
39744,3,3,1.0
39745,4,2,2.0
39746,5,3,1.6666666666666667
39747,6,3,2.0
39748,4,3,1.3333333333333333
39749,14,3,4.666666666666667
39750,7,3,2.3333333333333335
39751,7,3,2.3333333333333335
39752,15,3,5.0
39753,5,3,1.6666666666666667
39754,6,3,2.0
39755,2,2,1.0
39756,3,2,1.5
39757,6,2,3.0
39758,3,2,1.5
39759,3,2,1.5
39760,2,2,1.0
39761,3,3,1.0
39762,3,2,1.5
39763,4,4,1.0
39764,5,3,1.6666666666666667
39765,5,3,1.6666666666666667
39766,16,3,5.333333333333333
39767,6,3,2.0
39768,6,3,2.0
39769,5,3,1.6666666666666667
39770,4,3,1.3333333333333333
39771,5,3,1.6666666666666667
39772,11,3,3.6666666666666665
39773,8,3,2.6666666666666665
39774,5,4,1.25
39775,4,2,2.0
39776,5,2,2.5
39777,24,3,8.0
39778,5,3,1.6666666666666667
39779,4,3,1.3333333333333333
39780,18,3,6.0
39781,4,3,1.3333333333333333
39782,5,4,1.25
39783,5,3,1.6666666666666667
39784,4,4,1.0
39785,5,3,1.6666666666666667
